pseudotime,HBB,MKI67
0.13029734790325165,0.4205138365711026,-0.4652295309208912
0.13128222525119781,0.4179032140189476,-0.4707420714957365
0.13150666654109955,0.41743070819989503,-0.46585718599818143
0.13223305344581604,0.42203595567613483,-0.4582318027045057
0.13329529762268066,0.4260232092709247,-0.4666461406619169
0.13359814882278442,0.42630324278189413,-0.47462773641378286
0.13428053259849548,0.4268967502186146,-0.47846578487663444
0.1346927136182785,0.4267935005441217,-0.4868650744124626
0.13558852672576904,0.43884633816947727,-0.4878756886721028
0.13661441206932068,0.44167654098380704,-0.4812796293521223
0.1389099359512329,0.4395540746742797,-0.4724312710123107
0.13989511132240295,0.4348973938692181,-0.4518861998100065
0.14016562700271606,0.4221015580918432,-0.45901594891932096
0.14048758149147034,0.42584036057824576,-0.46479050446712405
0.14154896140098572,0.42594421902124074,-0.4727845515249588
0.14162947237491608,0.4235427743994808,-0.46754462984130785
0.14208956062793732,0.4363218424094257,-0.4770731187509594
0.1426856368780136,0.43547288683134694,-0.46938578536961273
0.14301109313964844,0.43429209407930464,-0.45850417811611116
0.14336305856704712,0.44178260748088993,-0.46647336186813027
0.14337590336799622,0.4426239280873381,-0.47227763648359394
0.14341144263744354,0.4446169347018215,-0.47227763648359394
0.143676295876503,0.44513626242829235,-0.48195232669756416
0.14484520256519318,0.43990101818496935,-0.4697286978007562
0.14547693729400635,0.4494120520007978,-0.4802888544935978
0.14667274057865143,0.4503946322650892,-0.4729468224821404
0.147725448012352,0.44864935638293224,-0.4933494759583106
0.14786480367183685,0.4470599429930628,-0.5016914935628726
0.1487131267786026,0.444746325910409,-0.50991618748861
0.14894171059131622,0.4483263590349265,-0.50991618748861
0.14910061657428741,0.4414334914276083,-0.5105068638758803
0.1493077278137207,0.44022281575171884,-0.5237292060120672
0.15024177730083466,0.43869673457835207,-0.5169826042449644
0.15129020810127258,0.43583604007167304,-0.5261520797712903
0.15341264009475708,0.4404772404010331,-0.5344218942134779
0.154006689786911,0.45124573882520874,-0.5395429585516565
0.1544705480337143,0.4444985875684764,-0.5314832884674203
0.1548634171485901,0.44498986882274805,-0.5459930211047307
0.1549820452928543,0.44573178514240824,-0.5307471532248019
0.1554914116859436,0.44903247215705655,-0.5189966856010677
0.15613767504692078,0.4395502812855509,-0.5081150783475662
0.15632933378219604,0.4260283153167361,-0.5081150783475662
0.1567331850528717,0.4281313263995503,-0.49666667899901673
0.1568877100944519,0.42491378701614835,-0.4966666789990167
0.157045379281044,0.42890243824195745,-0.5043896972438688
0.157466858625412,0.431521804231724,-0.5150600748537179
0.1580020636320114,0.42762893004704433,-0.515060074853718
0.1584623008966446,0.4264342446904769,-0.5070470021770702
0.15908609330654144,0.41959902238723745,-0.5070470021770703
0.1592242270708084,0.42997814994092964,-0.5081484230410324
0.15929535031318665,0.43104185621773317,-0.49857158687347375
0.16001857817173004,0.4367469911120851,-0.5074079088052705
0.16018982231616974,0.43603932563027464,-0.5203649506318055
0.16038073599338531,0.4288915818703365,-0.5081453076669211
0.16068905591964722,0.428666005238416,-0.494784179981426
0.16109728813171387,0.42303498283612484,-0.48636501537781585
0.16134747862815857,0.4236682694896549,-0.49336904822337524
0.16150352358818054,0.42811931590431085,-0.49336904822337524
0.1618564873933792,0.4195412933774897,-0.4865452237565449
0.16329176723957062,0.4124591850082205,-0.4798727977368262
0.1637282371520996,0.4159570217022763,-0.4871763883610027
0.1639355570077896,0.4163476557674016,-0.49505979742020245
0.16409318149089813,0.4192604278829006,-0.48801757139824353
0.1642613261938095,0.4307277139148976,-0.466527640710998
0.16458675265312195,0.4310528267334482,-0.45694961953665136
0.16487683355808258,0.43522447884406185,-0.4484162255194845
0.16502615809440613,0.4476586173524449,-0.4266045465640998
0.16513732075691223,0.44211372808359567,-0.42244437933651496
0.16563943028450012,0.44970108133465364,-0.42351896067019595
0.16642160713672638,0.44989856076366647,-0.43111930378050717
