pattern,pt_mid,latent_signal,NES_current,padj_current,NES_weighted,padj_weighted
sparse_noise,0.5618001945018768,0.0,-1.3628096775523755,0.29997059111851776,1.5407301935091278,0.2549750024507401
sparse_noise,0.563333609342575,0.0,-1.369382704463613,0.37496323889814726,1.5440329377610231,0.3399666699343202
sparse_noise,0.5648407248258591,0.0,-1.3615710226158724,0.27997255171061664,1.542381565635076,0.26497402215469074
sparse_noise,0.5663299572467804,0.0,-1.338651594150732,0.3932947750220566,1.5853172409097143,0.3399666699343202
sparse_noise,0.567819827079773,0.0,-1.3544102250385444,0.4532888932457602,1.5605466590204995,0.3866287618860896
sparse_noise,0.569299899339676,0.0,-1.340650143031116,0.43995686697382613,1.5638494032723944,0.3866287618860896
sparse_noise,0.570752803683281,0.0,-1.3437274393214669,0.354965199490246,1.5886199851616085,0.2949710812665425
sparse_noise,0.5721693630218506,0.0,-1.3603806927762885,0.354965199490246,1.575409008154028,0.29997059111851776
sparse_noise,0.5735656807422638,0.0,-1.3427001427294551,0.29997059111851776,1.6216474276805612,0.18933787310698527
sparse_noise,0.5749505865573883,0.0,-1.3280252538934685,0.38996176845407315,1.6018309621691893,0.3099696108224684
sparse_noise,0.5763075245618821,0.0,-1.3205764384017316,0.3699637290461719,1.606785078547032,0.25997451230271545
sparse_noise,0.5776537510156632,0.0,-1.3236138452742774,0.3699637290461719,1.5853172409097136,0.24740148752646077
sparse_noise,0.5790652668476105,0.0,-1.3341612644161462,0.3699637290461719,1.6150419391767705,0.23730346762742155
sparse_noise,0.5804913299083709,0.0,-1.34000118129277,0.3299676502303696,1.6365097768140897,0.2095339129050637
sparse_noise,0.5819374324083328,0.0,-1.3415665595825887,0.3849622586020978,1.634858404688142,0.20700940793030392
sparse_noise,0.583407318353653,0.0,-1.3084718689930546,0.3399666699343202,1.6398125210659849,0.17419084325842646
sparse_noise,0.5849280633926391,0.0,-1.3130817291904027,0.3999607881580238,1.631555660436247,0.24235247757694114
sparse_noise,0.5865214339494705,0.0,-1.3024525317058757,0.319968630526419,1.6563262423254612,0.14642128853606862
sparse_noise,0.5882393734455109,0.0,-1.2999779518396513,0.4299578472698755,1.6563262423254614,0.24235247757694114
sparse_noise,0.5900810403823853,0.0,-1.3040576667906019,0.3999607881580238,1.631555660436247,0.24235247757694114
sparse_noise,0.5920021827220917,0.0,-1.3131417865058297,0.4149593177139496,1.6216474276805606,0.25245049747598036
sparse_noise,0.5939756060838699,0.0,-1.33004338250131,0.38996176845407315,1.5985282179172946,0.26497402215469074
sparse_noise,0.5959716556072235,0.0,-1.0260949631094387,0.7425742574257426,1.5588952868945523,0.29997059111851776
sparse_noise,0.598046440243721,0.0,-0.5609869888419383,0.9603960396039604,1.5688035196502372,0.25997451230271545
sparse_noise,0.6003068634271622,0.0,1.3488324671884409,0.46995392608567793,1.5853172409097138,0.2949710812665425
sparse_noise,0.6028330242633819,0.0,1.7806752449932226,0.1514702984855882,1.5605466590205,0.3099696108224684
sparse_noise,0.6055612564086914,0.0,1.8422354735001218,0.24235247757694114,1.568803519650238,0.2949710812665425
sparse_noise,0.6085072658061981,0.0,2.0577267485174664,0.06265207111362522,1.597008993115766,0.27997255171061664
sparse_noise,0.6119022907018662,0.0,2.1903590968970406,0.014442890288477747,1.6415077075938098,0.269973532006666
sparse_noise,0.6158285541534424,0.0,2.1653674923464115,0.01488055363055283,1.6932006191564586,0.27497304185864135
sparse_noise,0.6219206821918487,0.0,2.2819068882431774,0.005077491133177804,1.7339407322449991,0.21963193280410293
sparse_noise,0.6339157146215438,0.0,2.2829923791881237,0.006519450476752105,1.8231148270461701,0.23225445767790195
